1,1,43,4,NaN,9,10,0,1,46,16,NaN,958,4.0116e+09,1,2
1,1,44,3,8,7,6,1,1,54,30,18,1957,4.0116e+09,1,2
1,1,45,3,8,6,7,0,1,54,32,14,989,4.0116e+09,1,2
1,1,46,3,7,8,6,1,1,49,33,10,1250,4.0116e+09,1,2
1,1,47,1,1,2,3,-1,1,89,49,8,2757,4.0116e+09,1,2
1,1,48,2,4,5,NaN,-1,1,89,10,NaN,1300,4.0116e+09,1,2
1,1,49,2,5,NaN,4,1,1,91,9,NaN,849,4.0116e+09,1,2
1,1,50,1,3,2,1,1,1,88,39,13,558,4.0116e+09,1,2
1,1,51,1,3,2,1,1,1,89,54,9,1008,4.0116e+09,1,2
1,1,52,4,9,10,NaN,-1,1,50,15,NaN,736,4.0116e+09,1,2
1,1,53,3,7,6,8,0,1,47,27,13,3078,4.0116e+09,1,2
1,1,54,2,5,NaN,4,1,1,86,13,NaN,2317,4.0116e+09,1,2
1,1,55,2,NaN,4,5,0,1,87,21,NaN,1294,4.0116e+09,1,2
1,1,56,3,8,7,6,1,1,47,33,11,924,4.0116e+09,1,2
1,1,57,1,1,2,3,-1,1,85,47,17,1529,4.0116e+09,1,2
1,1,58,1,2,1,3,0,1,84,55,17,1139,4.0116e+09,1,2
1,1,59,4,10,9,NaN,0,1,50,17,NaN,1726,4.0116e+09,1,2
1,1,60,2,4,5,NaN,-1,1,90,17,NaN,1157,4.0116e+09,1,2
1,1,61,2,NaN,4,5,0,1,90,20,NaN,3348,4.0116e+09,1,2
1,1,62,1,3,2,1,1,1,82,44,16,3600,4.0116e+09,1,2
1,1,63,3,7,8,6,1,1,51,28,16,1271,4.0116e+09,1,2
1,1,64,2,5,NaN,4,1,1,94,17,NaN,1023,4.0116e+09,1,2
1,1,65,1,2,3,1,1,1,84,43,18,1275,4.0116e+09,1,2
1,1,66,2,4,NaN,5,-1,1,83,20,NaN,1326,4.0116e+09,1,2
1,1,67,3,6,8,7,-1,1,53,38,22,2398,4.0116e+09,1,2
1,1,68,3,7,6,8,0,1,55,25,15,1142,4.0116e+09,1,2
1,1,69,3,8,7,6,1,1,48,36,12,1774,4.0116e+09,1,2
1,1,70,2,NaN,4,5,0,1,82,11,NaN,1343,4.0116e+09,1,2
1,1,71,3,6,8,7,-1,1,42,35,17,2997,4.0116e+09,1,2
1,1,72,3,7,8,6,1,1,50,30,14,5576,4.0116e+09,1,2
1,1,73,3,7,8,6,1,1,50,34,15,3754,4.0116e+09,1,2
1,1,74,3,8,7,6,1,1,48,32,18,597,4.0116e+09,1,2
1,1,75,2,4,NaN,5,-1,1,90,8,NaN,839,4.0116e+09,1,2
1,1,76,1,2,1,3,0,1,88,54,16,809,4.0116e+09,1,2
1,1,77,2,5,NaN,4,1,1,84,14,NaN,4218,4.0116e+09,1,2
1,1,78,2,NaN,5,4,1,1,83,11,NaN,923,4.0116e+09,1,2
1,1,79,4,NaN,10,9,1,1,51,20,NaN,4004,4.0116e+09,1,2
1,1,80,1,3,1,2,0,1,87,54,18,8399,4.0116e+09,1,2
1,1,81,4,10,NaN,9,1,1,51,17,NaN,2707,4.0116e+09,1,2
1,1,82,4,10,9,NaN,0,1,55,11,NaN,1090,4.0116e+09,1,2
1,1,83,2,4,NaN,5,-1,1,87,16,NaN,1436,4.0116e+09,1,2
1,1,84,1,3,2,1,1,1,94,51,15,1633,4.0116e+09,1,2
1,1,85,1,2,1,3,0,1,85,54,3,583,4.0116e+09,1,2
1,1,86,4,NaN,9,10,0,1,56,17,NaN,914,4.0116e+09,1,2
1,1,87,1,3,1,2,0,1,89,52,13,1866,4.0116e+09,1,2
1,1,88,2,5,4,NaN,0,1,86,17,NaN,816,4.0116e+09,1,2
1,1,89,2,NaN,5,4,1,1,83,16,NaN,1915,4.0116e+09,1,2
1,1,90,3,8,7,6,1,1,57,35,16,984,4.0116e+09,1,2
1,1,91,3,8,6,7,0,1,47,29,13,5286,4.0116e+09,1,2
1,1,92,4,10,NaN,9,1,1,48,19,NaN,1397,4.0116e+09,1,2
1,1,93,4,NaN,9,10,0,1,53,10,NaN,2321,4.0116e+09,1,2
1,1,94,3,7,8,6,1,1,46,37,13,1083,4.0116e+09,1,2
1,1,95,3,8,7,6,1,1,52,35,16,4685,4.0116e+09,1,2
1,1,96,4,10,NaN,9,1,1,52,4,NaN,637,4.0116e+09,1,2
1,1,97,2,5,NaN,4,1,1,83,16,NaN,1138,4.0116e+09,1,2
1,1,98,4,NaN,9,10,0,1,43,14,NaN,1229,4.0116e+09,1,2
1,1,99,3,8,6,7,0,1,50,28,15,1028,4.0116e+09,1,2
1,1,100,3,6,8,7,-1,1,52,33,13,2338,4.0116e+09,1,2
1,1,101,2,NaN,5,4,1,1,88,14,NaN,1261,4.0116e+09,1,2
1,1,102,3,6,7,8,-1,1,50,28,11,5732,4.0116e+09,1,2
1,1,103,2,4,NaN,5,-1,1,90,22,NaN,1769,4.0116e+09,1,2
1,1,104,4,NaN,9,10,0,1,49,14,NaN,883,4.0116e+09,1,2
1,1,105,3,6,7,8,-1,1,47,28,21,1300,4.0116e+09,1,2
1,1,106,4,10,NaN,9,1,1,52,17,NaN,5370,4.0116e+09,1,2
1,1,107,4,NaN,10,9,1,1,45,18,NaN,913,4.0116e+09,1,2
1,1,108,4,NaN,9,10,0,1,56,13,NaN,5469,4.0116e+09,1,2
1,1,109,1,3,2,1,1,1,76,51,15,1494,4.0116e+09,1,2
1,1,110,2,5,NaN,4,1,1,85,14,NaN,838,4.0116e+09,1,2
1,1,111,1,3,2,1,1,1,82,53,13,1167,4.0116e+09,1,2
1,1,112,1,3,2,1,1,1,81,42,9,1889,4.0116e+09,1,2
1,1,113,2,NaN,4,5,0,1,83,13,NaN,11548,4.0116e+09,1,2
1,1,114,1,2,3,1,1,1,94,47,15,732,4.0116e+09,1,2
1,1,115,1,3,1,2,0,1,81,58,23,3930,4.0116e+09,1,2
1,1,116,4,9,NaN,10,-1,1,57,19,NaN,1258,4.0116e+09,1,2
1,1,117,4,9,NaN,10,-1,1,46,14,NaN,2419,4.0116e+09,1,2
1,1,118,4,10,NaN,9,1,1,50,10,NaN,4373,4.0116e+09,1,2
1,1,119,3,7,8,6,1,1,55,34,17,1435,4.0116e+09,1,2
1,1,120,4,NaN,10,9,1,1,45,10,NaN,907,4.0116e+09,1,2
1,1,121,1,1,3,2,-1,1,84,60,12,991,4.0116e+09,1,2
1,1,122,2,4,NaN,5,-1,1,89,16,NaN,850,4.0116e+09,1,2
1,1,123,2,4,NaN,5,-1,1,81,12,NaN,10004,4.0116e+09,1,2
1,1,124,2,NaN,4,5,0,1,88,16,NaN,5451,4.0116e+09,1,2
1,1,125,1,3,1,2,0,1,89,51,10,806,4.0116e+09,1,2
1,1,126,1,2,1,3,0,1,93,46,14,15981,4.0116e+09,1,2
1,1,127,2,5,NaN,4,1,1,83,15,NaN,6833,4.0116e+09,1,2
1,1,128,1,1,3,2,-1,1,87,47,14,7429,4.0116e+09,1,2
1,1,129,2,NaN,4,5,0,1,88,12,NaN,1457,4.0116e+09,1,2
1,1,130,4,10,9,NaN,0,1,48,10,NaN,856,4.0116e+09,1,2
1,1,131,4,9,NaN,10,-1,1,51,13,NaN,1233,4.0116e+09,1,2
1,1,132,1,3,1,2,0,1,79,46,10,1154,4.0116e+09,1,2
1,1,133,1,3,2,1,1,1,83,50,16,670,4.0116e+09,1,2
1,1,134,3,6,7,8,-1,1,47,34,16,1782,4.0116e+09,1,2
1,1,135,1,2,3,1,1,1,87,49,19,1758,4.0116e+09,1,2
1,1,136,1,3,2,1,1,1,85,50,15,1269,4.0116e+09,1,2
1,1,137,4,10,9,NaN,0,1,43,15,NaN,1037,4.0116e+09,1,2
1,1,138,1,2,3,1,1,1,80,50,15,1016,4.0116e+09,1,2
1,1,139,4,9,NaN,10,-1,1,43,14,NaN,622,4.0116e+09,1,2
1,1,140,3,8,7,6,1,1,47,35,19,1246,4.0116e+09,1,2
1,1,141,4,10,NaN,9,1,1,54,9,NaN,746,4.0116e+09,1,2
1,1,142,2,4,NaN,5,-1,1,86,18,NaN,3515,4.0116e+09,1,2
1,1,143,4,NaN,10,9,1,1,43,21,NaN,817,4.0116e+09,1,2
1,1,144,4,NaN,9,10,0,1,44,17,NaN,564,4.0116e+09,1,2
1,1,145,4,NaN,10,9,1,1,48,15,NaN,3485,4.0116e+09,1,2
1,1,146,2,NaN,5,4,1,1,89,19,NaN,989,4.0116e+09,1,2
1,1,147,4,NaN,9,10,0,1,51,13,NaN,1545,4.0116e+09,1,2
1,1,148,3,8,6,7,0,1,48,28,14,685,4.0116e+09,1,2
1,1,149,2,5,4,NaN,0,1,80,11,NaN,676,4.0116e+09,1,2
1,1,150,3,7,8,6,1,1,44,41,14,725,4.0116e+09,1,2
1,1,151,1,1,2,3,-1,1,80,56,15,655,4.0116e+09,1,2
1,1,152,2,NaN,5,4,1,1,82,9,NaN,754,4.0116e+09,1,2
1,1,153,4,NaN,9,10,0,1,57,16,NaN,1081,4.0116e+09,1,2
1,1,154,3,7,8,6,1,1,52,34,17,1318,4.0116e+09,1,2
1,1,155,1,3,2,1,1,1,85,45,15,2814,4.0116e+09,1,2
1,1,156,3,6,7,8,-1,1,56,25,18,929,4.0116e+09,1,2
1,1,157,3,8,7,6,1,1,50,38,14,1085,4.0116e+09,1,2
1,1,158,3,7,6,8,0,1,49,35,12,1198,4.0116e+09,1,2
1,1,159,2,5,NaN,4,1,1,89,18,NaN,842,4.0116e+09,1,2
1,1,160,3,6,7,8,-1,1,50,32,17,845,4.0116e+09,1,2
1,1,161,4,10,NaN,9,1,1,47,10,NaN,949,4.0116e+09,1,2
1,1,162,1,2,3,1,1,1,91,54,14,2479,4.0116e+09,1,2
1,1,163,3,6,7,8,-1,1,54,25,9,855,4.0116e+09,1,2
1,1,164,1,3,2,1,1,1,84,60,15,700,4.0116e+09,1,2
1,1,165,1,2,3,1,1,1,88,47,10,4524,4.0116e+09,1,2
1,1,166,3,7,6,8,0,1,52,34,14,1717,4.0116e+09,1,2
1,1,167,4,NaN,10,9,1,1,51,17,NaN,2746,4.0116e+09,1,2
1,1,168,2,NaN,5,4,1,1,83,9,NaN,1910,4.0116e+09,1,2
1,1,169,4,9,NaN,10,-1,1,49,14,NaN,923,4.0116e+09,1,2
1,1,170,1,2,1,3,0,1,95,54,14,4335,4.0116e+09,1,2
1,1,171,4,NaN,10,9,1,1,51,9,NaN,819,4.0116e+09,1,2
1,1,172,1,3,2,1,1,1,85,51,12,917,4.0116e+09,1,2
1,1,173,3,8,6,7,0,1,54,27,15,1167,4.0116e+09,1,2
1,1,174,1,3,1,2,0,1,83,52,25,668,4.0116e+09,1,2
1,1,175,2,5,NaN,4,1,1,84,3,NaN,742,4.0116e+09,1,2
1,1,176,2,5,4,NaN,0,1,91,20,NaN,1601,4.0116e+09,1,2
1,1,177,1,2,3,1,1,1,90,50,21,1133,4.0116e+09,1,2
1,1,178,3,8,6,7,0,1,53,35,16,1134,4.0116e+09,1,2
1,1,179,4,NaN,10,9,1,1,54,19,NaN,801,4.0116e+09,1,2
1,2,0,0,NaN,8,7,0,0,7,33,NaN,2033,4.0116e+09,1,2
1,2,1,0,5,3,NaN,0,0,12,20,0,639,4.0116e+09,1,2
1,2,2,0,NaN,1,9,1,0,47,82,NaN,587,4.0116e+09,1,2
1,2,3,0,2,NaN,5,-1,1,48,14,0,613,4.0116e+09,1,2
1,2,4,0,6,7,NaN,0,0,35,51,0,544,4.0116e+09,1,2
1,2,5,0,7,NaN,9,1,1,47,31,NaN,825,4.0116e+09,1,2
1,2,6,0,10,NaN,2,-1,0,12,51,NaN,530,4.0116e+09,1,2
1,2,7,0,NaN,2,3,1,0,11,47,0,821,4.0116e+09,1,2
1,2,8,0,NaN,3,2,1,1,46,16,0,637,4.0116e+09,1,2
1,2,9,0,NaN,7,5,1,0,14,32,0,287,4.0116e+09,1,2
1,2,10,0,4,NaN,7,1,0,30,81,NaN,388,4.0116e+09,1,2
1,2,11,0,NaN,1,6,1,0,51,81,0,761,4.0116e+09,1,2
1,2,12,0,7,NaN,9,1,1,50,38,0,919,4.0116e+09,1,2
1,2,13,0,2,9,NaN,0,0,43,48,0,871,4.0116e+09,1,2
1,2,14,0,NaN,2,6,1,0,53,54,0,206,4.0116e+09,1,2
1,2,15,0,9,NaN,8,1,0,11,46,0,360,4.0116e+09,1,2
1,2,16,0,NaN,2,1,1,1,89,55,0,546,4.0116e+09,1,2
1,2,17,0,7,NaN,2,1,1,50,32,0,617,4.0116e+09,1,2
1,2,18,0,10,1,NaN,0,1,83,10,NaN,1525,4.0116e+09,1,2
1,2,19,0,1,5,NaN,0,0,13,84,NaN,1233,4.0116e+09,1,2
1,2,20,0,NaN,10,3,1,0,18,14,0,648,4.0116e+09,1,2
1,2,21,0,NaN,2,10,1,0,10,63,0,393,4.0116e+09,1,2
1,2,22,0,2,NaN,9,1,0,46,49,0,1057,4.0116e+09,1,2
1,2,23,0,NaN,5,4,1,1,89,16,NaN,283,4.0116e+09,1,2
1,2,24,0,5,NaN,6,1,1,43,18,0,636,4.0116e+09,1,2
1,2,25,0,5,NaN,6,1,1,53,10,NaN,517,4.0116e+09,1,2
1,2,26,0,NaN,9,6,1,0,49,47,NaN,931,4.0116e+09,1,2
1,2,27,0,3,6,NaN,0,1,50,9,0,1308,4.0116e+09,1,2
1,2,28,0,6,NaN,4,1,1,89,59,NaN,447,4.0116e+09,1,2
1,2,29,0,3,5,NaN,0,0,15,11,NaN,741,4.0116e+09,1,2
1,2,30,0,NaN,6,7,1,0,39,55,NaN,243,4.0116e+09,1,2
1,2,31,0,3,10,NaN,0,0,8,15,NaN,1511,4.0116e+09,1,2
1,2,32,0,6,NaN,8,1,0,15,47,0,307,4.0116e+09,1,2
1,2,33,0,NaN,3,1,1,1,87,10,0,430,4.0116e+09,1,2
1,2,34,0,6,5,NaN,0,0,5,52,0,712,4.0116e+09,1,2
1,2,35,0,1,7,NaN,0,0,30,94,0,768,4.0116e+09,1,2
1,2,36,0,4,3,NaN,0,0,17,81,0,782,4.0116e+09,1,2
1,2,37,0,NaN,1,8,0,1,74,22,NaN,494,4.0116e+09,1,2
1,2,38,0,NaN,1,6,1,0,44,87,NaN,357,4.0116e+09,1,2
1,2,39,0,NaN,2,5,1,0,11,52,0,146,4.0116e+09,1,2
1,2,40,0,4,NaN,1,1,0,92,87,0,366,4.0116e+09,1,2
1,2,41,0,10,NaN,7,1,1,39,11,0,1355,4.0116e+09,1,2
1,2,42,0,7,4,NaN,0,1,94,35,NaN,721,4.0116e+09,1,2
1,2,43,0,NaN,10,9,1,1,56,15,NaN,442,4.0116e+09,1,2
1,2,44,0,5,6,NaN,0,1,53,7,0,706,4.0116e+09,1,2
1,2,45,0,NaN,7,2,1,1,51,29,0,975,4.0116e+09,1,2
1,2,46,0,NaN,7,9,1,1,48,31,0,580,4.0116e+09,1,2
1,2,47,0,3,9,NaN,0,1,55,19,0,2477,4.0116e+09,1,2
1,2,48,0,NaN,10,3,1,0,17,17,NaN,498,4.0116e+09,1,2
1,2,49,0,1,2,NaN,0,0,52,87,0,2716,4.0116e+09,1,2
1,2,50,0,2,6,NaN,0,0,50,50,NaN,851,4.0116e+09,1,2
1,2,51,0,3,NaN,7,1,1,28,19,NaN,375,4.0116e+09,1,2
1,2,52,0,NaN,4,2,1,0,41,91,NaN,466,4.0116e+09,1,2
1,2,53,0,NaN,7,2,1,1,56,30,NaN,1742,4.0116e+09,1,2
1,2,54,0,8,9,NaN,0,1,46,14,0,1172,4.0116e+09,1,2
1,2,55,0,NaN,7,3,1,0,16,31,NaN,3312,4.0116e+09,1,2
1,2,56,0,7,NaN,3,1,0,10,30,NaN,886,4.0116e+09,1,2
1,2,57,0,6,NaN,10,1,0,18,46,NaN,361,4.0116e+09,1,2
1,2,58,0,NaN,6,10,1,0,15,50,NaN,1081,4.0116e+09,1,2
1,2,59,0,9,2,NaN,0,0,52,51,0,709,4.0116e+09,1,2
1,2,60,0,8,4,NaN,0,1,83,11,0,592,4.0116e+09,1,2
1,2,61,0,NaN,1,7,1,0,26,91,NaN,574,4.0116e+09,1,2
1,2,62,0,10,NaN,6,1,1,50,12,NaN,1592,4.0116e+09,1,2
1,2,63,0,2,NaN,3,1,0,16,53,NaN,338,4.0116e+09,1,2
1,2,64,0,NaN,3,2,1,1,52,10,NaN,385,4.0116e+09,1,2
1,2,65,0,7,NaN,6,1,1,47,27,0,3152,4.0116e+09,1,2
1,2,66,0,9,8,NaN,0,0,21,53,NaN,1351,4.0116e+09,1,2
1,2,67,0,1,NaN,2,1,0,48,83,0,891,4.0116e+09,1,2
1,2,68,0,1,9,NaN,0,0,50,84,NaN,1113,4.0116e+09,1,2
1,2,69,0,NaN,8,5,1,0,16,12,NaN,1037,4.0116e+09,1,2
1,2,70,0,3,NaN,5,1,0,12,9,0,671,4.0116e+09,1,2
1,2,71,0,NaN,3,1,1,1,87,8,0,626,4.0116e+09,1,2
1,2,72,0,3,8,NaN,0,0,10,17,0,917,4.0116e+09,1,2
1,2,73,0,1,5,NaN,0,0,5,85,NaN,595,4.0116e+09,1,2
1,2,74,0,7,NaN,10,1,0,10,33,0,2706,4.0116e+09,1,2
1,2,75,0,7,NaN,10,1,0,12,28,0,797,4.0116e+09,1,2
1,2,76,0,7,NaN,8,1,0,20,33,0,10016,4.0116e+09,1,2
1,2,77,0,NaN,10,8,1,0,15,10,NaN,1134,4.0116e+09,1,2
1,2,78,0,NaN,6,1,1,1,88,52,NaN,904,4.0116e+09,1,2
1,2,79,0,9,10,NaN,0,0,10,50,0,1358,4.0116e+09,1,2
1,2,80,0,9,5,NaN,0,0,12,44,0,2064,4.0116e+09,1,2
1,2,81,0,NaN,1,3,1,0,6,82,0,430,4.0116e+09,1,2
1,2,82,0,6,NaN,8,1,0,15,46,0,4258,4.0116e+09,1,2
1,2,83,0,8,5,NaN,0,0,8,15,0,930,4.0116e+09,1,2
1,2,84,0,5,2,NaN,0,1,51,8,0,643,4.0116e+09,1,2
1,2,85,0,6,NaN,4,1,1,90,55,NaN,467,4.0116e+09,1,2
1,2,86,0,NaN,5,7,1,1,32,14,NaN,808,4.0116e+09,1,2
1,2,87,0,NaN,8,4,1,1,90,15,NaN,9212,4.0116e+09,1,2
1,2,88,0,6,NaN,9,1,0,52,55,NaN,939,4.0116e+09,1,2
1,2,89,0,6,8,NaN,0,0,10,55,NaN,383,4.0116e+09,1,2
1,2,90,0,NaN,1,7,1,0,32,80,0,2460,4.0116e+09,1,2
1,2,91,0,NaN,8,9,1,1,54,13,NaN,1435,4.0116e+09,1,2
1,2,92,0,NaN,8,3,1,0,8,15,0,597,4.0116e+09,1,2
1,2,93,0,9,NaN,3,1,0,15,45,NaN,12908,4.0116e+09,1,2
1,2,94,0,7,NaN,8,1,0,18,33,0,867,4.0116e+09,1,2
1,2,95,0,NaN,8,4,1,1,83,19,NaN,350,4.0116e+09,1,2
1,2,96,0,NaN,9,3,1,0,11,48,0,551,4.0116e+09,1,2
1,2,97,0,2,8,NaN,0,0,10,48,NaN,843,4.0116e+09,1,2
1,2,98,0,7,10,NaN,0,0,13,32,NaN,1062,4.0116e+09,1,2
1,2,99,0,NaN,10,2,1,1,50,13,NaN,1159,4.0116e+09,1,2
1,2,100,0,5,NaN,10,1,0,6,12,0,837,4.0116e+09,1,2
1,2,101,0,NaN,4,9,1,0,54,85,NaN,1164,4.0116e+09,1,2
1,2,102,0,6,10,NaN,0,0,16,53,0,1009,4.0116e+09,1,2
1,2,103,0,10,1,NaN,0,1,84,16,0,526,4.0116e+09,1,2
1,2,104,0,NaN,5,8,1,0,15,16,NaN,510,4.0116e+09,1,2
1,2,105,0,4,3,NaN,0,0,17,74,NaN,2460,4.0116e+09,1,2
1,2,106,0,5,NaN,9,1,1,54,21,NaN,4213,4.0116e+09,1,2
1,2,107,0,5,1,NaN,0,1,90,13,NaN,1307,4.0116e+09,1,2
1,2,108,0,2,1,NaN,0,1,88,50,0,4308,4.0116e+09,1,2
1,2,109,0,NaN,10,8,1,0,14,21,NaN,706,4.0116e+09,1,2
1,2,110,0,3,NaN,7,1,1,31,18,NaN,1084,4.0116e+09,1,2
1,2,111,0,5,9,NaN,0,1,46,20,0,2000,4.0116e+09,1,2
1,2,112,0,9,NaN,7,1,0,37,45,0,1325,4.0116e+09,1,2
1,2,113,0,NaN,9,1,1,1,88,48,NaN,944,4.0116e+09,1,2
1,2,114,0,NaN,10,9,0,0,12,49,NaN,397,4.0116e+09,1,2
1,2,115,0,3,10,NaN,0,0,13,15,0,624,4.0116e+09,1,2
1,2,116,0,4,NaN,3,1,0,21,84,NaN,378,4.0116e+09,1,2
1,2,117,0,NaN,7,5,1,0,10,36,NaN,1307,4.0116e+09,1,2
1,2,118,0,7,NaN,2,1,1,43,29,NaN,909,4.0116e+09,1,2
1,2,119,0,8,NaN,10,1,0,6,14,NaN,874,4.0116e+09,1,2
1,2,120,0,NaN,4,7,1,0,38,89,NaN,3560,4.0116e+09,1,2
1,2,121,0,2,6,NaN,0,0,45,47,0,3318,4.0116e+09,1,2
1,2,122,0,NaN,10,1,1,1,84,14,0,378,4.0116e+09,1,2
1,2,123,0,2,NaN,9,1,0,49,50,NaN,2836,4.0116e+09,1,2
1,2,124,0,9,5,NaN,0,0,14,49,NaN,3572,4.0116e+09,1,2
1,2,125,0,3,8,NaN,0,0,21,15,0,4921,4.0116e+09,1,2
1,2,126,0,8,4,NaN,0,1,84,7,0,548,4.0116e+09,1,2
1,2,127,0,NaN,4,5,1,0,20,86,NaN,1688,4.0116e+09,1,2
1,2,128,0,5,NaN,10,1,0,6,6,NaN,908,4.0116e+09,1,2
1,2,129,0,4,NaN,10,1,0,13,87,0,940,4.0116e+09,1,2
1,2,130,0,3,1,NaN,0,1,89,16,NaN,520,4.0116e+09,1,2
1,2,131,0,6,NaN,1,1,1,83,56,0,960,4.0116e+09,1,2
1,2,132,0,2,NaN,4,1,1,87,50,NaN,1114,4.0116e+09,1,2
1,2,133,0,9,4,NaN,0,1,90,50,NaN,909,4.0116e+09,1,2
1,2,134,0,4,NaN,2,1,0,53,82,0,2529,4.0116e+09,1,2
1,2,135,0,2,NaN,8,1,0,12,54,NaN,1862,4.0116e+09,1,2
1,2,136,0,NaN,1,4,1,0,97,87,0,1630,4.0116e+09,1,2
1,2,137,0,7,6,NaN,0,1,54,34,NaN,567,4.0116e+09,1,2
1,2,138,0,8,3,NaN,0,0,14,16,0,677,4.0116e+09,1,2
1,2,139,0,NaN,6,2,1,0,52,52,0,414,4.0116e+09,1,2
1,2,140,0,9,NaN,4,1,1,78,40,0,908,4.0116e+09,1,2
1,2,141,0,3,NaN,5,1,0,15,10,0,3778,4.0116e+09,1,2
1,2,142,0,8,1,NaN,0,1,87,16,0,563,4.0116e+09,1,2
1,2,143,0,2,8,NaN,0,0,9,41,0,1443,4.0116e+09,1,2
1,2,144,0,4,NaN,1,1,0,83,83,0,1301,4.0116e+09,1,2
1,2,145,0,4,NaN,6,1,0,53,88,NaN,8145,4.0116e+09,1,2
1,2,146,0,NaN,5,10,1,0,11,13,NaN,920,4.0116e+09,1,2
1,2,147,0,8,1,NaN,0,1,82,11,NaN,575,4.0116e+09,1,2
1,2,148,0,NaN,5,2,1,1,53,18,NaN,360,4.0116e+09,1,2
